1.ID|2.DateObs|3.TimeObs|4.Filename|5.Object|6.RA_hhmmss|7.DEC_ddmmss|8.RA_deg|9.DEC_deg|10.RA_pix|11.Dec_pix|12.FilterName|13.JD|14.ExpTime_sec|15.Zmag|16.FWHM|17.Altitude|18.Airmass
207|2020-06-17|17:21:04|L-Lacertae-20200617@172103-R_Astrodon_2018_calib.fits|L-Lacertae|22 02 43.30|+42 16 40.0|330.6804|42.2778|958.3195|967.5696|R_Astrodon_2018|2459018.222962963|180.0|21.4058|2.1088|49.7582|1.3018
208|2020-06-17|15:54:46|Mkn501-20200617@155445-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1010.0269|1038.0207|R_Astrodon_2018|2459018.1630324074|180.0|-9999.0000|-9999.0000|70.6018|1.0617
209|2020-06-17|15:57:57|Mkn501-20200617@155757-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1010.5665|1037.4489|R_Astrodon_2018|2459018.1652430557|180.0|-9999.0000|-9999.0000|70.2281|1.0643
210|2020-06-17|15:25:33|ON231-20200617@152532-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1024.6005|1041.5013|R_Astrodon_2018|2459018.1427430557|180.0|-9999.0000|-9999.0000|24.9396|2.4015
211|2020-06-17|17:09:44|PKS2155-304-20200617@170939-R_Astrodon_2018_calib.fits|PKS2155-304|21 58 52.00|-30 13 32.0|329.7167|-30.2256|1064.3925|1111.4660|R_Astrodon_2018|2459018.2150925924|180.0|21.0829|2.6785|21.1009|2.7106
212|2020-06-17|17:13:00|PKS2155-304-20200617@171259-R_Astrodon_2018_calib.fits|PKS2155-304|21 58 52.00|-30 13 32.0|329.7167|-30.2256|1066.0802|1112.3725|R_Astrodon_2018|2459018.217361111|180.0|21.1467|2.7951|21.5900|2.6543
213|2020-06-18|12:39:13|Mkn501-20200618@123909-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1022.6072|1024.0192|R_Astrodon_2018|2459019.027233796|180.0|21.4032|2.5713|55.9188|1.2004
214|2020-06-18|12:42:28|Mkn501-20200618@124227-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1022.4415|1024.1517|R_Astrodon_2018|2459019.029490741|180.0|21.3357|2.6872|56.5138|1.1923
215|2020-06-18|12:45:42|Mkn501-20200618@124542-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1022.2833|1024.7024|R_Astrodon_2018|2459019.0317361113|180.0|21.3785|2.4524|57.1030|1.1845
216|2020-06-18|12:48:57|Mkn501-20200618@124856-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1021.9148|1024.9180|R_Astrodon_2018|2459019.0339930556|180.0|21.4253|2.5294|57.6921|1.1769
217|2020-06-18|12:52:11|Mkn501-20200618@125210-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1021.7104|1025.4993|R_Astrodon_2018|2459019.036238426|180.0|21.4039|2.4567|58.2750|1.1696
218|2020-06-18|12:55:25|Mkn501-20200618@125525-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1021.3262|1026.4525|R_Astrodon_2018|2459019.038483796|180.0|21.1871|2.5597|58.8544|1.1626
219|2020-06-18|12:58:40|Mkn501-20200618@125839-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1021.0018|1027.6539|R_Astrodon_2018|2459019.040740741|180.0|21.0118|2.4767|59.4330|1.1558
220|2020-06-18|13:01:54|Mkn501-20200618@130153-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1020.7629|1029.0326|R_Astrodon_2018|2459019.0429861112|180.0|20.9378|2.4059|60.0048|1.1492
221|2020-06-18|13:06:29|Mkn501-20200618@130624-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1020.7250|1030.3121|R_Astrodon_2018|2459019.0461689816|180.0|21.0823|2.2140|60.8079|1.1403
222|2020-06-18|13:09:43|Mkn501-20200618@130943-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1020.6664|1031.4801|R_Astrodon_2018|2459019.048414352|180.0|21.2750|2.3212|61.3690|1.1343
223|2020-06-18|13:12:58|Mkn501-20200618@131257-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1020.3170|1032.9785|R_Astrodon_2018|2459019.050671296|180.0|21.3814|2.3641|61.9280|1.1285
224|2020-06-18|13:16:22|Mkn501-20200618@131622-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1020.0939|1034.2414|R_Astrodon_2018|2459019.0530324075|180.0|21.4048|2.2916|62.5071|1.1227
225|2020-06-18|13:19:37|Mkn501-20200618@131936-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1019.7712|1035.7341|R_Astrodon_2018|2459019.055289352|180.0|21.4014|2.2081|63.0548|1.1174
226|2020-06-18|13:22:51|Mkn501-20200618@132250-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1019.5974|1037.2564|R_Astrodon_2018|2459019.057534722|180.0|21.4147|2.4605|63.5937|1.1122
227|2020-06-18|13:26:05|Mkn501-20200618@132604-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1018.9690|1039.0420|R_Astrodon_2018|2459019.0597800924|180.0|21.4177|2.3500|64.1261|1.1073
228|2020-06-18|13:29:31|Mkn501-20200618@132930-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1018.6079|1040.6962|R_Astrodon_2018|2459019.062164352|180.0|21.3995|2.3963|64.6839|1.1023
229|2020-06-18|13:32:45|Mkn501-20200618@133244-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1018.3521|1042.2843|R_Astrodon_2018|2459019.064409722|180.0|21.4114|2.3467|65.2016|1.0978
230|2020-06-18|13:35:59|Mkn501-20200618@133558-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1018.1183|1044.0427|R_Astrodon_2018|2459019.0666550924|180.0|21.3829|2.5638|65.7114|1.0935
231|2020-06-18|13:39:13|Mkn501-20200618@133912-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1017.6960|1046.0356|R_Astrodon_2018|2459019.068900463|180.0|21.3951|2.3484|66.2128|1.0894
232|2020-06-18|13:42:41|Mkn501-20200618@134240-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1017.2269|1048.0325|R_Astrodon_2018|2459019.0713078706|180.0|21.2993|2.1897|66.7404|1.0852
233|2020-06-18|13:45:55|Mkn501-20200618@134554-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1016.7812|1050.2463|R_Astrodon_2018|2459019.073553241|180.0|20.9547|2.3076|67.2225|1.0814
234|2020-06-18|13:49:09|Mkn501-20200618@134908-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1016.5217|1052.5064|R_Astrodon_2018|2459019.075798611|180.0|21.1978|2.3725|67.6943|1.0779
235|2020-06-18|13:52:23|Mkn501-20200618@135222-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1016.1425|1054.8253|R_Astrodon_2018|2459019.0780439815|180.0|21.3079|2.4624|68.1551|1.0745
236|2020-06-18|13:55:50|Mkn501-20200618@135550-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1015.6802|1056.7803|R_Astrodon_2018|2459019.080439815|180.0|21.3317|2.3568|68.6338|1.0711
237|2020-06-18|13:59:04|Mkn501-20200618@135904-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1015.1660|1058.9492|R_Astrodon_2018|2459019.082685185|180.0|21.3091|2.3415|69.0694|1.0681
238|2020-06-18|14:02:18|Mkn501-20200618@140218-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1014.7102|1061.3975|R_Astrodon_2018|2459019.0849305554|180.0|21.2701|2.2923|69.4916|1.0652
239|2020-06-18|14:05:33|Mkn501-20200618@140532-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1014.1129|1063.7663|R_Astrodon_2018|2459019.0871875|180.0|20.8120|2.3871|69.9017|1.0625
240|2020-06-18|14:09:12|Mkn501-20200618@140912-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1013.5265|1066.6841|R_Astrodon_2018|2459019.089722222|180.0|20.7950|2.3974|70.3438|1.0597
241|2020-06-18|14:12:27|Mkn501-20200618@141226-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1013.4993|1068.6809|R_Astrodon_2018|2459019.0919791665|180.0|20.7589|2.3436|70.7201|1.0574
242|2020-06-19|12:18:36|Mkn421-20200619@121831-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|980.5205|972.9639|R_Astrodon_2018|2459020.0129166665|180.0|21.3681|3.7902|47.0849|1.3729
243|2020-06-19|12:21:51|Mkn421-20200619@122150-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|980.9525|974.8419|R_Astrodon_2018|2459020.015173611|180.0|21.2537|3.2641|46.4478|1.3874
244|2020-06-19|12:25:04|Mkn421-20200619@122504-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|981.0632|976.6716|R_Astrodon_2018|2459020.0174074075|180.0|21.3768|3.9153|45.8166|1.4024
245|2020-06-19|12:28:18|Mkn421-20200619@122818-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|982.1399|978.7406|R_Astrodon_2018|2459020.019652778|180.0|21.3595|3.3964|45.1817|1.4180
246|2020-06-19|12:31:33|Mkn421-20200619@123132-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|982.9751|980.7532|R_Astrodon_2018|2459020.021909722|180.0|21.2974|3.0728|44.5430|1.4341
247|2020-06-19|12:34:47|Mkn421-20200619@123446-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|983.5844|982.6945|R_Astrodon_2018|2459020.0241550924|180.0|21.2672|3.1926|43.9072|1.4508
248|2020-06-19|12:38:01|Mkn421-20200619@123800-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|984.6639|984.7704|R_Astrodon_2018|2459020.026400463|180.0|21.1650|3.3081|43.2711|1.4680
249|2020-06-19|12:41:15|Mkn421-20200619@124114-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|985.1362|986.7110|R_Astrodon_2018|2459020.0286458335|180.0|21.2874|3.2101|42.6347|1.4857
250|2020-06-19|12:44:29|Mkn421-20200619@124428-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|985.8840|988.5676|R_Astrodon_2018|2459020.030891204|180.0|21.3178|3.0871|41.9981|1.5042
251|2020-06-19|12:47:43|Mkn421-20200619@124742-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|986.2332|990.4761|R_Astrodon_2018|2459020.033136574|180.0|21.3619|3.4496|41.3614|1.5233
252|2020-06-19|12:50:57|Mkn421-20200619@125056-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|986.7266|992.2139|R_Astrodon_2018|2459020.0353819444|180.0|21.4047|2.8750|40.7246|1.5431
253|2020-06-19|12:54:11|Mkn421-20200619@125411-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|988.1512|993.9845|R_Astrodon_2018|2459020.0376273147|180.0|21.4338|2.8920|40.0877|1.5636
254|2020-06-19|12:57:26|Mkn421-20200619@125725-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|988.6849|995.4014|R_Astrodon_2018|2459020.0398842595|180.0|21.3996|3.1372|39.4475|1.5849
255|2020-06-19|13:00:40|Mkn421-20200619@130039-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|989.7300|998.2751|R_Astrodon_2018|2459020.0421296298|180.0|21.3897|2.9746|38.8107|1.6070
256|2020-06-19|13:03:54|Mkn421-20200619@130353-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|990.3456|1000.3455|R_Astrodon_2018|2459020.044375|180.0|21.4141|3.0972|38.1739|1.6298
257|2020-06-19|13:07:08|Mkn421-20200619@130707-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|990.9730|1002.0256|R_Astrodon_2018|2459020.0466203704|180.0|21.3885|3.4170|37.5373|1.6536
258|2020-06-19|13:10:22|Mkn421-20200619@131021-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|991.9297|1003.3263|R_Astrodon_2018|2459020.0488657407|180.0|21.3982|3.4132|36.9009|1.6782
259|2020-06-19|13:13:36|Mkn421-20200619@131335-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|992.6908|1004.2956|R_Astrodon_2018|2459020.051111111|180.0|21.3916|3.3352|36.2647|1.7038
260|2020-06-19|13:16:50|Mkn421-20200619@131650-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|993.5532|1006.2923|R_Astrodon_2018|2459020.0533564817|180.0|21.3912|3.6485|35.6288|1.7304
261|2020-06-19|13:20:04|Mkn421-20200619@132003-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|994.5725|1008.2633|R_Astrodon_2018|2459020.055601852|180.0|21.3792|3.3553|34.9932|1.7580
262|2020-06-19|13:23:19|Mkn421-20200619@132318-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|995.5084|1009.9099|R_Astrodon_2018|2459020.0578587963|180.0|21.3883|3.2062|34.3547|1.7867
263|2020-06-19|13:26:32|Mkn421-20200619@132632-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|996.4299|1012.4354|R_Astrodon_2018|2459020.0600925926|180.0|21.3826|3.5631|33.7231|1.8166
264|2020-06-19|13:29:47|Mkn421-20200619@132946-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|997.2445|1014.5677|R_Astrodon_2018|2459020.062349537|180.0|21.3951|4.0178|33.0854|1.8477
265|2020-06-19|13:33:01|Mkn421-20200619@133300-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|998.1599|1016.2685|R_Astrodon_2018|2459020.064594907|180.0|21.4064|3.3374|32.4514|1.8800
266|2020-06-19|13:36:15|Mkn421-20200619@133614-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|999.1900|1017.8080|R_Astrodon_2018|2459020.066840278|180.0|21.3670|3.1686|31.8180|1.9137
267|2020-06-19|13:39:41|Mkn421-20200619@133940-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1000.3315|1019.9310|R_Astrodon_2018|2459020.069224537|180.0|21.3453|3.2639|31.1460|1.9512
268|2020-06-19|13:42:55|Mkn421-20200619@134254-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1001.2084|1021.5011|R_Astrodon_2018|2459020.071469907|180.0|21.3785|3.1698|30.5137|1.9880
269|2020-06-19|13:47:32|Mkn421-20200619@134727-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1003.3318|1022.0568|R_Astrodon_2018|2459020.074675926|180.0|21.2060|3.1028|29.6121|2.0422
270|2020-06-19|13:50:48|Mkn421-20200619@135047-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1004.6979|1023.6031|R_Astrodon_2018|2459020.0769444443|180.0|20.9112|3.1515|28.9749|2.0831
271|2020-06-19|13:54:02|Mkn421-20200619@135402-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1005.8689|1024.9474|R_Astrodon_2018|2459020.0791898146|180.0|20.8783|3.1668|28.3449|2.1259
272|2020-06-19|13:57:16|Mkn421-20200619@135716-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1007.0522|1026.6059|R_Astrodon_2018|2459020.0814351854|180.0|20.8839|3.1391|27.7158|2.1706
273|2020-06-19|14:00:31|Mkn421-20200619@140030-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1007.9814|1027.9693|R_Astrodon_2018|2459020.0836921297|180.0|21.1906|3.5289|27.0841|2.2174
274|2020-06-19|14:03:45|Mkn421-20200619@140344-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1008.9730|1029.0385|R_Astrodon_2018|2459020.0859375|180.0|21.2795|3.3884|26.4566|2.2665
275|2020-06-19|14:06:58|Mkn421-20200619@140658-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1010.6128|1029.9169|R_Astrodon_2018|2459020.0881712963|180.0|21.3120|3.8195|25.8331|2.3180
276|2020-06-19|14:10:13|Mkn421-20200619@141012-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1011.8473|1030.8046|R_Astrodon_2018|2459020.0904282406|180.0|21.2878|3.7446|25.2041|2.3721
277|2020-06-19|14:13:28|Mkn421-20200619@141327-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1013.7189|1032.2104|R_Astrodon_2018|2459020.0926851854|180.0|21.2008|3.4351|24.5760|2.4293
278|2020-06-19|14:16:43|Mkn421-20200619@141642-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1015.5741|1033.4693|R_Astrodon_2018|2459020.0949421297|180.0|21.1820|3.7747|23.9489|2.4894
279|2020-06-19|14:20:10|Mkn421-20200619@142010-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1017.5423|1034.5103|R_Astrodon_2018|2459020.097337963|180.0|21.2060|4.3229|23.2843|2.5570
280|2020-06-19|14:23:25|Mkn421-20200619@142325-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1019.3623|1035.4964|R_Astrodon_2018|2459020.0995949074|180.0|21.2119|3.6077|22.6594|2.6242
281|2020-06-19|14:26:40|Mkn421-20200619@142640-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1021.3322|1035.8659|R_Astrodon_2018|2459020.1018518517|180.0|21.2350|4.0660|22.0355|2.6950
282|2020-06-19|14:29:55|Mkn421-20200619@142954-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1023.1645|1035.9967|R_Astrodon_2018|2459020.1041087965|180.0|21.0699|4.0888|21.4128|2.7700
283|2020-06-20|12:21:46|Mkn421-20200620@122141-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|993.1472|974.1669|R_Astrodon_2018|2459021.0151157407|180.0|21.3769|3.9050|45.6926|1.4055
284|2020-06-20|12:25:02|Mkn421-20200620@122501-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|995.0665|976.9155|R_Astrodon_2018|2459021.017384259|180.0|21.3200|3.3900|45.0510|1.4211
285|2020-06-20|12:28:15|Mkn421-20200620@122815-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|995.0790|978.4930|R_Astrodon_2018|2459021.019618056|180.0|21.3067|3.3678|44.4188|1.4373
286|2020-06-20|12:31:29|Mkn421-20200620@123129-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|995.8169|980.7671|R_Astrodon_2018|2459021.021863426|180.0|20.9421|3.7090|43.7829|1.4540
287|2020-06-20|12:34:43|Mkn421-20200620@123442-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|996.1724|982.3652|R_Astrodon_2018|2459021.0241087964|180.0|21.2289|3.7112|43.1468|1.4713
288|2020-06-20|12:37:57|Mkn421-20200620@123756-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|996.9807|984.7706|R_Astrodon_2018|2459021.0263541667|180.0|21.2270|2.7622|42.5103|1.4893
289|2020-06-20|12:41:11|Mkn421-20200620@124110-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|997.7596|986.3658|R_Astrodon_2018|2459021.028599537|180.0|21.3996|2.9615|41.8737|1.5079
290|2020-06-20|12:44:25|Mkn421-20200620@124424-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|998.1247|988.4951|R_Astrodon_2018|2459021.0308449073|180.0|21.3623|2.9498|41.2370|1.5271
291|2020-06-20|12:47:39|Mkn421-20200620@124739-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|998.8636|990.5124|R_Astrodon_2018|2459021.0330902776|180.0|21.3463|2.7626|40.6001|1.5471
292|2020-06-20|12:50:54|Mkn421-20200620@125053-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|999.6110|991.7432|R_Astrodon_2018|2459021.0353472224|180.0|21.3855|3.1028|39.9599|1.5677
293|2020-06-20|12:54:07|Mkn421-20200620@125407-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1000.3950|993.9953|R_Astrodon_2018|2459021.0375810186|180.0|21.3779|2.8260|39.3263|1.5891
294|2020-06-20|12:57:21|Mkn421-20200620@125720-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1000.6642|996.2933|R_Astrodon_2018|2459021.039826389|180.0|21.3837|2.5234|38.6895|1.6114
295|2020-06-20|13:00:36|Mkn421-20200620@130036-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1001.3742|998.3343|R_Astrodon_2018|2459021.0420833332|180.0|21.3539|2.6501|38.0495|1.6345
296|2020-06-20|13:03:50|Mkn421-20200620@130350-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1002.4509|1000.1408|R_Astrodon_2018|2459021.0443287035|180.0|21.2344|2.7014|37.4129|1.6583
297|2020-06-20|13:07:04|Mkn421-20200620@130703-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1003.0986|1001.6763|R_Astrodon_2018|2459021.046574074|180.0|21.3503|2.8245|36.7766|1.6832
298|2020-06-20|13:10:19|Mkn421-20200620@131018-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1003.7020|1003.7135|R_Astrodon_2018|2459021.0488310186|180.0|21.2639|2.7053|36.1371|1.7089
299|2020-06-20|13:13:32|Mkn421-20200620@131332-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1004.6866|1006.2123|R_Astrodon_2018|2459021.051064815|180.0|21.2252|2.7448|35.5046|1.7356
300|2020-06-20|13:16:46|Mkn421-20200620@131646-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1005.1667|1008.1436|R_Astrodon_2018|2459021.053310185|180.0|21.2540|2.9477|34.8690|1.7634
301|2020-06-20|13:20:00|Mkn421-20200620@132000-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1006.2529|1010.7040|R_Astrodon_2018|2459021.0555555555|180.0|21.3261|2.7089|34.2338|1.7923
302|2020-06-20|13:23:14|Mkn421-20200620@132313-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1006.8990|1012.9664|R_Astrodon_2018|2459021.057800926|180.0|21.3759|2.5484|33.5991|1.8224
303|2020-06-20|13:26:28|Mkn421-20200620@132628-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1007.6511|1015.0057|R_Astrodon_2018|2459021.060046296|180.0|21.3084|2.5166|32.9647|1.8537
304|2020-06-20|13:29:42|Mkn421-20200620@132942-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1008.5701|1017.1267|R_Astrodon_2018|2459021.062291667|180.0|21.3571|2.5524|32.3309|1.8864
305|2020-06-20|13:32:56|Mkn421-20200620@133256-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1009.6764|1019.2249|R_Astrodon_2018|2459021.064537037|180.0|21.3234|3.3595|31.6975|1.9204
306|2020-06-20|13:36:22|Mkn421-20200620@133621-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1010.5527|1020.9735|R_Astrodon_2018|2459021.0669212965|180.0|21.3247|2.6965|31.0256|1.9579
307|2020-06-20|13:39:36|Mkn421-20200620@133935-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1011.5164|1023.0450|R_Astrodon_2018|2459021.069166667|180.0|21.3994|2.5162|30.3935|1.9951
308|2020-06-20|13:42:51|Mkn421-20200620@134250-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1012.5603|1024.8349|R_Astrodon_2018|2459021.071423611|180.0|21.3698|2.8481|29.7587|2.0339
309|2020-06-20|13:46:05|Mkn421-20200620@134604-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1013.8025|1026.3676|R_Astrodon_2018|2459021.0736689814|180.0|21.3734|2.5364|29.1279|2.0745
310|2020-06-20|13:49:19|Mkn421-20200620@134919-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1014.9104|1027.7833|R_Astrodon_2018|2459021.0759143517|180.0|21.3806|2.5692|28.4978|2.1168
